mot_cpf,mot_rg,mot_nome,mot_renach,mot_telefone,mot_status,mot_cep,mot_rua,mot_bairro
66511556961,8341450,Benjamin Holt,TZ779160329,8197618919,0,97703178,10787 North Cortland Blvd.,Corona
25608561959,18001055,Ariel Franks,UX634931115,21101975471,1,12070658,31381 East Chile Ln.,Wisconsin Dells
36047345268,61718553,Orla Dillard,VX050537520,54985799775,1,40532624,17589 South Brazil Way,Minneapolis
40226656523,9373471,Neil Reese,PZ093109862,59284221395,0,95279198,58374 East Cook Islands St.,Radford
17068734425,39052428,Keane Knight,IX540554924,79722061238,1,88313157,24277 East Macao Blvd.,Grafton
88870373233,15802897,Mona Booker,UB312323710,7227933817,1,81861546,30332 South Antigua and Barbuda St.,Gary
20917828085,71091453,Sydney Burnett,IV340593968,92066429862,0,59496773,87753 West Central African Republic Ct.,Dover
15064248028,8441415,Kay Cummings,FG040056983,53140179574,0,18011240,70684 South Burundi Ave.,Newark
63594725319,11882832,Sawyer Villarreal,HL120857091,29862541594,1,81688914,40548 East Canada Way,North Adams
57727934475,14211381,Lane Pickett,CL487551944,32101564678,0,8843942,7034 West Belarus Blvd.,Moultrie
66154461600,84650411,Charles Crosby,HY550084073,59948824463,1,88280680,8717 West Malawi Way,Seward
37491275587,51393984,Quemby Blackburn,RL094499998,81205445256,0,51785701,1663 North Botswana Way,Dothan
13906864766,53916046,Hermione Coffey,AM693086519,36823329446,0,97172504,17179  Ghana Ct.,Pasadena
94823756799,32887916,Janna Rose,VC658017863,63039916893,0,90043018,49660 West Bouvet Island Ave.,Bell
65761745199,66934666,Althea Becker,IV224477977,35342125954,1,94716944,85847 South El Segundo Ave.,La Puente
86889765287,77395182,Libby Martinez,ET570976616,22450655711,1,62744436,73455 South Ukraine St.,La Puente
80718800028,89712435,Clarke Holman,FQ067836199,29174890699,0,84806663,78946 North Viet Nam Way,Plymouth
37193054426,91738522,Hop Travis,WC825950316,43774895030,1,47449436,42361 South New Caledonia Way,Walla Walla
1851092482,27351595,Farrah Burton,AL275184948,12852963276,0,79160445,35246 East Cocos (Keeling) Islands Blvd.,Norwalk
15361814839,12377155,Chase Mcgee,EI333588078,82340684718,0,82853855,83931 South Botswana Way,La Palma
2541137373,92356319,Avye Hayden,HM019479666,16566199766,1,41941589,52678 North Dunkirk St.,Richmond
45754566709,67276909,Connor Jennings,EW066417837,50766585162,0,25786104,18976 South Buena Park Ct.,Marlborough
29715327376,65656598,Lillian Lee,DN449595168,17751617197,0,66647380,81428 West Bhutan Way,Shawnee
18279958949,83831025,Rooney Johnston,LW733416187,42435258340,1,26997010,61243 West Bermuda Way,Aliso Viejo
94156108868,20828236,Chaim Byers,WX173682561,44376179391,0,4459718,88035 South Mayotte Ave.,Fargo
52589792019,10439067,Vanna Farmer,PD249841584,23005257018,1,81555294,96112  Andorra Ave.,Wahoo
29490874254,63283367,Bevis Mejia,HJ600363291,11252179768,1,44256307,30912 East Antigua and Barbuda Ct.,San Dimas
45702454624,33477941,Galvin Burt,WL531471445,9040108512,0,21473272,47376 North Cypress Blvd.,Palo Alto
8900481476,75775021,Yen Wong,XZ912942453,94110551438,0,4547530,42612 North Guatemala Ct.,Lawton
86518765362,13495252,Aidan Cobb,TW885593285,79213025587,1,77594455,46892  Brunei Darussalam Way,Indianapolis
13845376342,76424555,Slade Brock,WL638177457,15624051035,0,25299071,47310 North Palau Ln.,North Chicago
13863847367,27418266,Nadine Chase,TX392165920,96081135952,0,3517786,98896  Samoa Blvd.,Walla Walla
16212152674,31112953,Hakeem Love,CE628928968,59942582765,0,65623023,72706 North Buffalo Blvd.,Tonawanda
4699919232,22960425,Genevieve Ashley,RS019202936,66678768143,0,47782556,26425  Costa Rica St.,Meadville
84428880047,80334488,Amos Santana,AW208477640,28568872184,1,28104617,34850 South Cocos (Keeling) Islands Ct.,Chester
99932132160,27054941,Chancellor Mercado,VB862793820,81920434809,0,3737857,44540 North Amesbury Ln.,Knoxville
83630953195,62446405,Ivory Carver,KX327230113,18069096017,0,57312293,35297 North Congo Ave.,Galveston
44009562892,17941760,Nerea Roman,RL946375071,48489146248,0,79658735,48199  Cairo Blvd.,Oakland
27743367077,87683936,Dale Roberson,UL304013667,54074982116,1,85170022,64410 South Yemen Way,Prescott
42857202210,77430484,Lionel Wood,GF850356678,75392667,1,42250199,24660 East Congo Way,Vancouver
60686634463,16164408,Gil Mcdaniel,LY978214435,38344741901,0,31368708,12684 South Duarte Ave.,Areceibo
6796056095,46118694,Deborah Fuentes,GJ878965345,6140834254,1,10282401,36888  Argentina Way,Long Beach
61840356014,18726096,Aimee Webster,SP768183798,31498976286,0,85752166,15455 East Heard Island and Mcdonald Islands Way,Worcester
38714367655,48494782,Georgia Woodard,VL436380655,57955462232,1,14924719,93024 North Monongahela Ct.,Deadwood
31522744810,39371040,Amena Flores,VC620617587,19407540841,0,81911598,27207  Palau St.,Gulfport
10186664210,53681959,Talon Moreno,VA876742134,42170156060,0,10429149,29154 West Mauritania Way,Guayanilla
56680384763,38925958,Zia Knox,IZ106420065,91091272299,1,99682074,90697 East Estonia Ct.,South Bend
78370367908,47236692,Fallon Rutledge,YH274387144,6299499607,1,87901645,45937 East Clarksburg Ct.,Cedar Rapids
79043131720,5422157,Autumn Woodard,FY800357415,78524876343,1,46161779,35073  Pascagoula Way,Newburgh
47978778524,90854577,Lois Sims,CJ505730440,55583844754,1,8196829,72 South Cayman Islands Way,Bozeman
95477441788,50911827,Marvin Kim,SH703672778,43154814989,1,80104935,34825  Mongolia Blvd.,Cary
33803574355,56168831,Malcolm Hogan,XL411762203,28299230714,0,57381898,43301 West Algeria Way,Henderson
18183348217,56926237,Marah Camacho,DM527068410,81361750842,0,22830194,77732 West Latvia Ln.,Fairbanks
37888675043,35846502,Sebastian Maynard,XP467008228,86100416115,0,72168504,80637 North Portland Way,Idaho Springs
11127208588,93194313,Cruz Ramos,YE896923520,7146363252,1,45552757,26606 East Sri Lanka Ct.,Parker
25166575025,67284263,Palmer Randolph,ZP257550353,44926889130,0,15282973,59345  Armenia Blvd.,Garland
63750034207,81483695,Erasmus Ramsey,PF733273580,48604284377,1,90432089,5000 East French Polynesia Blvd.,Culver City
76469265867,42375033,Hall Bass,HP194477139,50788142054,1,82237068,51002  Ecuador Blvd.,Houston
67025552299,23585714,Carla Michael,UE807952550,10727460472,0,69258731,73491  Bolivia Ln.,Richmond
46352968075,551042,Clinton Shaw,UJ590974109,58139215740,0,76086368,3185  Costa Rica Ln.,Lakewood
67507793309,34736292,Cooper Hughes,GL255596123,89864452243,0,61066261,2577 North Cary Ln.,Fort Worth
85657903391,79365607,Logan Chandler,HJ897995792,29536724973,0,26083236,52458 South Greece St.,Newton
54579106708,70440065,Reuben Mckee,HU495107639,94663405324,0,52271763,54892 South Burlington Way,Northampton
92812407762,41154877,Alden Ortega,IX339019700,74784278367,0,80403250,63530 North Kazakhstan Way,Great Falls
39902751918,23451035,Lucas Mcmillan,KE641688127,33366519995,1,5463666,7847 South Laguna Niguel St.,Ames
20329588036,4493407,Ferris Hawkins,AW592327612,82625897042,1,67918198,82609 North Korea Ln.,West Covina
52220626484,65631746,Samuel Beach,FU704406345,30985540144,0,28924270,26906  Kenya Ln.,North Platte
89574161750,64028607,Herrod Dyer,CC531819153,92693759321,1,92893846,48869 West Binghamton Blvd.,Hattiesburg
80299558798,47724334,Ferdinand Donaldson,WY552120810,23300769544,1,50663104,64465 West Philadelphia St.,Frederiksted
76306708817,4998811,Rowan Moon,CK562909723,42496942830,0,92249850,39637 South Anguilla Way,Poughkeepsie
92793137566,70869360,Sacha Spencer,CZ311429544,29460767315,1,25804452,33984 West Belarus Ave.,Farrell
64809161828,21922254,Quemby Lane,US729346674,63036792558,1,49882168,98120  Corvallis Way,Easton
69701606758,36008687,Grace Gay,SG290789852,37300685275,1,78209704,23715 North Port St. Lucie Way,Toledo
20679226414,906912,Zephr Lane,ZW120128440,84369568284,1,80701117,36804  Jamaica Blvd.,Oro Valley
37590910151,38061182,Kay Miles,JO990863794,36308338885,0,2117365,81669 South Bolivia Ct.,Knoxville
55002955518,88707763,Igor Ayala,HY087278059,43515687173,1,89866501,2142 West Antarctica Blvd.,Overland Park
56089844763,43979381,Amanda Stout,TJ143905148,28525394897,0,54435795,47436 West Columbus Ave.,Los Angeles
48615773232,88432779,Noelle Lang,SF380914185,92248783609,1,12148812,8764 South Thailand Blvd.,Nashua
2788016384,76310959,Lee Valencia,YH344802383,45150166604,1,50872113,4379 East Argentina Ct.,Chicopee
36753261802,30424992,Brian Long,RI358813085,42119621655,1,72328684,93125  Belize St.,Palo Alto
16015462006,65535647,Daria Henderson,IP308039132,60707922267,0,52256350,15469 South Suriname Ct.,Monroe
61314248622,25392211,Olga Phelps,FZ236516135,2189258708,1,2176997,67861 West Macedonia St.,Miami
4877978530,59690958,Lillith Tate,DY434745609,50109154342,1,99768857,4943 South Fairmont St.,Fallon
12115676522,220949,Harding Beasley,IT528389509,6822404237,0,72029495,26265 South Cedarburg Way,Bethany
63705634312,87953505,Montana Cochran,DY113014074,22291429400,0,71932021,63285  Brookfield St.,Georgetown
60644732436,6067757,Kirsten Gilliam,GO564070619,84008087760,0,96730916,36507  Astoria Ln.,Odessa
97891349329,60771801,Rebecca Harvey,CQ891862030,55774075478,0,14050584,34390  Afghanistan St.,Moscow
29820018809,38155094,Deanna Valencia,PY273411435,54522174202,1,15106267,63165  Gainesville Blvd.,Brea
28306268296,61773167,Quentin Buckner,HS577418472,74455821501,1,28067302,65368  Brunei Darussalam Ct.,San Luis Obispo
88123309989,71430787,Mira Carroll,LS072271709,42402726841,1,98654941,19117 West Sierra Leone Way,Victoria
43321560335,25736719,Orlando Bush,YK579770902,99522375302,1,75319199,35355 South New Kensington Way,Shelton
5903703127,9585648,Adena Mathews,FF050348613,36906080247,1,10011120,32810 West Portsmouth Blvd.,Latrobe
86209788420,31860144,Wyatt Allison,ES185084320,59867455122,0,1870050,99794 North Central African Republic Ln.,Lake Charles
77231955107,33468930,Nyssa Norman,PQ637975844,41916695870,0,11174999,41849 East French Southern Territories St.,Douglas
41356920428,46795125,Wang Baird,YA222239508,4843268673,1,25874845,38013 East Bhutan Way,Bangor
34396719230,72470922,Jason Solis,IT610830536,11646970331,0,56344683,52285 East Nauru St.,Charlotte
98565931409,21925334,Rudyard Byers,MF497037824,42174062818,1,74226120,66092 South Homer St.,Tacoma
60722495044,68176125,Kerry Russell,RR877210994,25265344457,0,37132060,98277 West Cayman Islands Ct.,Seaford
29580884413,70959321,Jamalia Potter,MO343884426,27615192669,0,54595102,74693 South Uzbekistan Blvd.,Roseville
89653584609,27741370,Lesley Camacho,HH093139041,68180647156,0,38822343,67666 East Andorra Ln.,Hermosa Beach
44446205039,18417453,Dara Mccall,GJ566900468,24954082225,1,56903524,65225 West High Point Ct.,Rialto
353944908,5254110,Simone Leonard,KV931107124,67936186625,1,64518100,51923 East Cody Ct.,Worland
58852229632,51437933,Lysandra Mendoza,HR187108715,57912973363,0,49431836,50680 South Cocos (Keeling) Islands Ln.,College Station
7535850096,47897780,Silas Summers,RJ258857192,92169863791,1,41871954,20626 West Singapore Ln.,Pierre
97526288698,95428448,Aaron Dale,LM655725324,58765628228,0,49086461,6104 North Congo Ln.,Saint Louis
42125730287,94698956,Arsenio Higgins,AU122659066,26220854610,0,26110515,2639 West Egypt Ln.,San Jose
51557901105,5803934,Phelan Morgan,UF563466695,41782217713,1,81821876,89671  Manchester Blvd.,Livonia
99959126823,42580218,Jana York,UH389669039,16586268321,0,61344453,46608 West Ethiopia Ave.,Green Bay
69076153947,97641385,Dante Willis,HD592442297,83337634465,0,88997616,99299  Anguilla Way,Albuquerque
88735920974,56508766,Lacy Bray,VX514043925,50968010254,0,99879261,81120 East Aliso Viejo Way,Johnstown
94964593156,22706160,Haley Garrison,CH090835861,73473069541,1,58911381,45973 West Cape Verde Ave.,Laredo
50488696722,4663369,Stone Bright,KW587464933,75971034399,1,81132484,8869 South Kiribati Ave.,Oil City
59992875941,80579139,Axel Mcmillan,SR025207965,76753236927,0,10852430,92012 South Aruba Ln.,Culver City
50624759391,13998965,Anjolie Price,CW933815395,8578069101,0,75574208,20574 South Costa Mesa Blvd.,Azusa
90602275120,52208286,Glenna Dillon,ZF775736651,70854891017,0,32184548,34977 South Bulgaria Blvd.,Blythe
12498898523,46399363,Sacha Savage,AE778877506,75586795428,1,12261999,5391  Cook Islands Blvd.,Revere
21097408063,27000679,Hiram Bray,MO725549868,44203639337,1,81179334,62409 South Lesotho St.,College Station
47138971049,67452175,Ignatius Williams,KW692346081,62375492396,1,4117828,43623 South Burkina Faso Blvd.,Clarksburg
63878681416,41194007,Emi Olson,PQ745858492,51846456915,1,14312536,49452 South Turkmenistan Ln.,Concord
16614846145,28789562,Anika William,AJ991250262,30215591392,0,5818979,47605  Timor-leste Ave.,Ponce
41760644688,73604540,Blossom Thomas,NR788564664,2228039646,1,30975607,76830  Spain Ct.,El Paso
87100303776,6632750,Joseph Andrews,OM768110713,29077156755,0,36171407,31167 North Cocos (Keeling) Islands Ln.,Somersworth
16613207019,6782502,Coby Rich,CM886467054,52881702070,1,73104375,22855 West Holy See (Vatican City State) Ln.,Eatontown
44811181850,50480073,Wang Potter,JP412955890,84169249181,1,9660850,21571 South Iceland Blvd.,Gallup
16404595875,94691516,Buffy Aguilar,QN113843192,30910727181,0,58127611,51434  Champaign St.,Pembroke Pines
14813108237,47287030,Harriet Brewer,CL573625935,79557793622,1,85923343,16917  Barbados Ln.,Peekskill
9212724844,2612410,Bryar Sullivan,SP644712510,9937600203,1,15125938,89412 South Idaho Springs Ct.,San Juan Capistrano
69726220881,37828410,Jasper Gould,AR847342110,34296586980,1,15974634,24754  Haverhill Ct.,Pico Rivera
84943304527,24091456,Priscilla Leach,KW343554083,47161769676,0,48776163,4308 East Cook Islands Ln.,Martinsburg
90096894474,47293673,Vivien Sheppard,NN449055780,37927897977,1,99714205,22497 North Cook Islands Ct.,Logan
17522154373,43226863,Mira Willis,CK564697220,15002859308,0,73058600,72142 West Evanston Way,Stillwater
22728620980,87873786,Octavius Chavez,OZ679278728,53995932914,1,3252828,40791 East Cambodia Way,Fullerton
91830155126,17970252,Neil Mcclain,XQ541888257,27706329850,1,73778554,39571 West Anguilla St.,Manchester
31670055624,57189885,Ann Gallagher,PA650548411,36606165030,1,67237642,5323 South Amesbury St.,Ashland
33983153821,45130865,Roth Tate,QV185809030,93974775930,0,32614584,22609 South Uzbekistan Blvd.,Pueblo
87355307822,52293064,Moses Finley,HQ384453925,23861709295,1,51014611,3189 East Aguadilla St.,Grafton
21020141571,95979414,Gisela Reed,UX811651595,94153813702,1,42989458,93769 West Brunei Darussalam Ct.,Frankfort
88656793940,41700905,Marny Kent,RN925538812,75486573640,0,56331903,50993  Micronesia Ave.,Plattsburgh
34484793532,7473401,Hadassah Wong,BI032995223,66295168544,0,93287088,58996 East Botswana Ct.,Ventura
50243604427,27866210,Dieter Durham,ZP417911799,87242765796,0,46700594,56751 North Djibouti Ln.,West Covina
36178794946,28618234,Brady Higgins,QK070905349,99295503772,0,60649578,9084 East Syrian Arab Republic St.,Pass Christian
9763567638,8139674,Lilah Odom,YW027965518,35006624789,1,43934538,68205 East Downey Ct.,Hopkinsville
11161193615,97511223,Colby Day,AW839400965,47077091809,0,69225296,1486 West Fountain Valley Ave.,Springdale
70159508790,83049719,Demetrius Crane,HB727425163,55186878412,1,58266430,2448  Holy See (Vatican City State) Way,Little Falls
74122902645,62571062,Hedley Booth,BL357506695,50798721183,1,96650069,48044  Garland St.,Parkersburg
93507712661,45278904,Chastity Stephens,QJ154143925,59492876100,0,70578911,76962 South Turks and Caicos Islands Ln.,Shawnee
9488067712,84150096,Gareth Kelly,AT455761236,21933875151,1,70108814,69053 North Lesotho Ave.,Plainfield
38282604189,28260575,Aurora Shannon,ZI235197603,40509450739,1,33576091,70912  Guayanilla Way,Brunswick
71630889719,72118596,Maite Dunn,MW172186973,64855684586,0,73154353,3346 North Decatur St.,Walla Walla
75759957877,10060530,Alexander Wallace,FQ883787141,2556285950,1,61391123,46197 North Chad Way,Anaconda
29776297507,32142238,Preston Copeland,ZM357984254,81345392583,0,17772201,8594 North Bahamas Way,Westlake Village
81316592588,51109264,Barbara Wolf,BS184279121,42291941610,1,8925156,34795 West Honolulu Ct.,Seal Beach
1492799346,21448372,Felicia Franklin,TZ428440252,90590698523,1,73149754,54013 West Malawi Ave.,Charleston
71042036690,52988412,Kimberly Campbell,MQ502770017,38547943929,1,22138649,75283 North Burundi St.,Ardmore
55138381431,62757678,Hoyt Haley,TS659845253,50350498744,0,1961501,81479 East Rwanda Ave.,West Jordan
82473918619,84293999,Bo Perez,CT997238613,15674933520,1,62362259,27489 South Chile Ln.,Arlington
30625073551,41310004,Jada Waller,IH464258785,78921917335,0,44480217,87684  Dickinson St.,Sherrill
89443648427,38665821,Athena Cotton,WE716385670,78031963605,1,85399685,14796 South Marshall Islands Ave.,Geneva
35901935231,49367581,Mara Potter,DZ348938665,21154758291,1,48476085,47460 West Evansville Way,Opelousas
20252018776,22339985,Lucas Ochoa,JD626140638,10802866966,0,32961579,24495 South Equatorial Guinea Ln.,Saint Joseph
61665643111,21685350,Reed Sweeney,BT233414761,72563540622,1,90376154,73431 East Tonga St.,Azusa
86481079735,45703510,Fuller Mckee,PI607642174,50411952521,1,43357795,5033 North La Palma Ct.,Calumet City
29716742815,58805129,Ria Shaw,AB028483791,59269990514,1,55303667,17180 East Korea, Republic of Way
70894623231,47626752,Winter Ewing,JB819620997,55317298903,1,70257757,35508 East Comoros Ct.,Reading
44762895387,26911973,Kasimir Fowler,OD243872000,38285773323,1,59633614,93498 North Easthampton St.,Muskegon
13112556507,8281811,Megan Bray,GY038692698,60194962260,1,73601907,80843 West Swaziland Ct.,Guayanilla
46698142763,97207681,India Hurst,SL232304084,47230732410,1,43064563,97365  Belgium Way,Johnson City
46414830630,3908588,Guy Hardin,GD974274697,40269846382,1,53282408,48650 North Henderson Blvd.,Jersey City
2146433156,75077941,Shad Lara,HC972401805,38166246328,0,37333483,65227 East Taiwan, Province of China Ave.
79778361820,49207184,Britanney Booth,RA586557486,66542940337,1,410093,5741 East Manassas Park Blvd.,Pico Rivera
20748298916,78611509,Elizabeth Skinner,TG892963673,73201936267,0,70017831,61160 South Indianapolis Ave.,Boulder Junction
27709991592,28447330,Len Benjamin,ED434419161,99746616321,1,66639767,30731 North Christmas Island St.,Florence
